C/NO-1 (dB-Hz),PR-1 (m),Elevation-1 (deg),output-1
46.821198,38505319.18,31.861036,LOS
46.486553,38505350.78,31.86075,LOS
46.343056,38505382.61,31.860466,LOS
45.93782,38505408.75,31.860174,LOS
45.851379,38505439.96,31.859888,LOS
45.728157,38505471.32,31.859606,LOS
45.546276,38505502.74,31.859322,LOS
45.91338,38505533.98,31.859035,LOS
46.319149,38505560.07,31.858749,LOS
47.041683,38505591.49,31.858459,LOS
47.206844,38505622.75,31.858173,LOS
47.91053,38505654.0,31.857887,LOS
47.876736,38505680.07,31.857605,LOS
47.489414,38505711.7,31.857317,LOS
47.027939,38505742.79,31.857027,LOS
46.616959,38505773.79,31.856749,LOS
46.237778,38505805.0,31.856466,LOS
45.427601,38505830.54,31.856176,LOS
44.580173,38505861.41,31.855886,LOS
44.627907,38505892.69,31.855606,LOS
44.582264,38505923.45,31.855331,LOS
44.236286,38505954.72,31.855038,MP
44.129745,38505980.43,31.854757,MP
44.650249,38506011.38,31.854475,LOS
45.033844,38506042.28,31.854195,LOS
45.482334,38506073.39,31.853909,LOS
45.946987,38506104.45,31.853624,LOS
46.0285,38506130.23,31.853348,LOS
46.472263,38506161.19,31.85306,LOS
47.029152,38506192.25,31.852776,LOS
47.17944,38506223.48,31.852495,LOS
47.225967,38506249.12,31.852211,LOS
47.790031,38506280.1,31.851927,LOS
47.432014,38506311.12,31.85165,LOS
47.414089,38506341.96,31.851372,LOS
47.414066,38506367.8,31.851091,LOS
47.118359,38506398.89,31.850807,LOS
46.961575,38506430.35,31.850521,LOS
46.554955,38506461.67,31.850243,LOS
46.682705,38506487.38,31.849968,LOS
46.756351,38506517.78,31.849678,LOS
46.475323,38506548.99,31.849398,LOS
46.291142,38506579.85,31.849115,LOS
46.248802,38506605.23,31.848841,LOS
45.700378,38506635.75,31.848562,LOS
45.522881,38506666.46,31.848278,LOS
45.152214,38506697.31,31.848,LOS
44.534943,38506728.32,31.847715,LOS
44.485928,38506753.83,31.847437,MP
44.727161,38506784.52,31.847164,LOS
45.31797,38506815.32,31.846876,LOS
45.923325,38506845.88,31.846601,LOS
46.159439,38506876.9,31.846327,LOS
46.61834,38506902.29,31.846039,LOS
46.866432,38506933.13,31.845766,LOS
47.576862,38506963.91,31.845491,LOS
47.771381,38506994.79,31.845209,LOS
47.688599,38507020.03,31.844931,LOS
47.706833,38507050.71,31.844652,LOS
47.817886,38507081.63,31.84437,LOS
47.445068,38507112.06,31.84409,LOS
47.974819,38507137.58,31.843817,LOS
48.216057,38507168.45,31.843536,LOS
47.554878,38507198.93,31.843266,LOS
47.820366,38507230.16,31.842983,LOS
47.439953,38507255.31,31.842703,LOS
47.590313,38507285.48,31.842432,LOS
47.422943,38507316.42,31.842155,LOS
47.628487,38507346.98,31.841885,LOS
47.796104,38507372.24,31.8416,LOS
48.114151,38507402.9,31.841316,LOS
48.072559,38507433.46,31.841047,LOS
48.088108,38507463.92,31.840771,LOS
48.107403,38507494.65,31.840494,LOS
47.905357,38507519.58,31.840221,LOS
47.744244,38507550.32,31.839945,LOS
48.318382,38507580.46,31.83967,LOS
48.033295,38507610.82,31.839399,LOS
47.782047,38507636.14,31.839119,LOS
47.648735,38507666.36,31.838852,LOS
47.059753,38507696.62,31.83857,LOS
46.777077,38507726.92,31.838301,LOS
46.346756,38507752.17,31.838026,LOS
45.669697,38507782.71,31.837749,LOS
46.568634,38507813.25,31.837475,LOS
47.523827,38507843.79,31.837204,LOS
48.315792,38507868.72,31.836929,LOS
47.983269,38507899.17,31.836658,LOS
47.630005,38507929.67,31.836384,LOS
46.217644,38507959.93,31.836121,LOS
45.949459,38507989.58,31.835836,LOS
47.146942,38508014.87,31.835564,LOS
47.296612,38508045.47,31.835289,LOS
47.972931,38508075.85,31.835018,LOS
48.556145,38508105.81,31.834742,LOS
48.391857,38508130.93,31.834471,LOS
48.141197,38508160.69,31.8342,LOS
47.892948,38508191.03,31.833935,LOS
47.078888,38508220.86,31.833668,LOS
46.589035,38508245.46,31.833395,LOS
46.071983,38508275.49,31.83312,LOS
45.204369,38508305.79,31.832842,LOS
45.3951,38508335.68,31.832579,LOS
45.302811,38508365.93,31.832302,LOS
45.790745,38508390.54,31.832033,LOS
45.921352,38508420.88,31.83176,LOS
46.111359,38508450.88,31.83149,LOS
45.721027,38508481.02,31.831223,LOS
46.280655,38508505.77,31.830957,LOS
46.800312,38508535.62,31.830685,LOS
46.986797,38508565.51,31.83041,LOS
46.985802,38508595.54,31.830143,LOS
47.391819,38508620.15,31.829868,LOS
47.568447,38508650.05,31.829607,LOS
47.881794,38508679.85,31.829327,LOS
48.24268,38508709.79,31.829058,LOS
48.172981,38508739.98,31.828791,LOS
48.519745,38508764.9,31.828529,LOS
48.479088,38508794.69,31.828259,LOS
48.317593,38508824.72,31.827984,LOS
48.349674,38508854.5,31.827723,LOS
47.632801,38508878.79,31.827454,LOS
47.365738,38508908.26,31.827183,LOS
47.413071,38508938.15,31.826914,LOS
47.399265,38508967.82,31.826647,LOS
46.814537,38508997.49,31.82638,LOS
46.391354,38509021.94,31.826113,LOS
45.917084,38509051.55,31.825838,LOS
46.037907,38509081.23,31.825579,LOS
45.796097,38509110.92,31.825308,LOS
45.0863,38509135.26,31.825041,LOS
44.891693,38509165.39,31.82478,LOS
44.61652,38509195.03,31.824509,LOS
44.86953,38509225.15,31.824245,LOS
45.011639,38509249.57,31.82398,LOS
44.947369,38509279.43,31.823713,LOS
45.094994,38509309.05,31.823442,LOS
44.829094,38509339.07,31.823175,LOS
45.561584,38509363.43,31.822916,LOS
46.190521,38509392.89,31.822655,LOS
46.995487,38509422.32,31.82238,LOS
47.549046,38509452.0,31.822123,LOS
47.743946,38509481.59,31.821857,LOS
47.496136,38509505.76,31.821589,LOS
47.587879,38509534.9,31.821325,LOS
47.163055,38509564.44,31.821056,LOS
46.614975,38509593.59,31.820797,LOS
46.094105,38509622.8,31.820536,LOS
45.823917,38509646.46,31.820267,LOS
45.20805,38509675.89,31.820004,LOS
45.802486,38509704.92,31.81974,LOS
46.01717,38509734.28,31.819477,LOS
46.213669,38509763.75,31.81921,LOS
46.28186,38509787.62,31.818953,LOS
46.16634,38509817.11,31.818682,LOS
45.954006,38509846.08,31.818426,LOS
46.272652,38509875.53,31.818163,LOS
45.932697,38509904.97,31.8179,LOS
45.480854,38509929.1,31.817636,LOS
45.087944,38509958.42,31.817369,LOS
45.112656,38509987.86,31.817114,LOS
45.2635,38510017.08,31.816847,LOS
45.444534,38510040.74,31.816586,LOS
46.248646,38510070.25,31.816332,LOS
46.50359,38510099.64,31.816072,LOS
47.415836,38510128.78,31.815804,LOS
47.830715,38510158.26,31.815544,LOS
48.08429,38510182.19,31.815283,LOS
48.009933,38510211.56,31.815023,LOS
47.61565,38510241.04,31.814758,LOS
47.835255,38510270.16,31.814507,LOS
47.97773,38510294.1,31.814241,LOS
47.791847,38510323.04,31.81398,LOS
47.101196,38510351.97,31.813728,LOS
46.990562,38510380.87,31.813465,LOS
46.617775,38510409.82,31.813211,LOS
46.772255,38510433.71,31.812943,LOS
46.271431,38510463.1,31.812685,LOS
46.276157,38510492.1,31.812422,LOS
46.2799,38510521.41,31.812162,LOS
46.239353,38510545.25,31.811901,LOS
45.549797,38510574.06,31.811644,LOS
45.417404,38510603.15,31.81139,LOS
44.748322,38510632.32,31.811123,LOS
44.906651,38510655.98,31.810869,LOS
45.245686,38510684.76,31.810608,LOS
45.402557,38510713.52,31.810354,LOS
45.604542,38510742.44,31.810097,LOS
45.682884,38510771.35,31.809841,LOS
45.546078,38510794.97,31.809582,LOS
45.090084,38510823.98,31.809328,LOS
44.844051,38510853.04,31.809069,LOS
44.658924,38510881.75,31.808809,LOS
45.60585,38510905.37,31.808554,LOS
45.867897,38510933.89,31.808294,LOS
46.159214,38510962.62,31.808035,LOS
46.054249,38510991.18,31.807781,LOS
45.006245,38511020.48,31.807529,LOS
44.397736,38511044.09,31.80727,MP
44.851845,38511072.97,31.807018,LOS
45.173279,38511101.79,31.806757,LOS
44.767262,38511130.59,31.806499,LOS
45.455791,38511154.07,31.806244,LOS
45.738995,38511183.32,31.805986,LOS
45.623253,38511211.64,31.805733,LOS
45.341183,38511240.4,31.805477,LOS
45.58601,38511263.87,31.805227,LOS
45.767666,38511292.62,31.804964,LOS
46.255299,38511321.57,31.804714,LOS
46.574074,38511350.12,31.804462,LOS
46.76696,38511373.39,31.804205,LOS
46.611427,38511402.32,31.803951,LOS
47.538483,38511430.85,31.803698,LOS
48.017906,38511459.58,31.803448,LOS
47.880219,38511487.94,31.8032,LOS
47.681587,38511511.14,31.802938,LOS
46.950005,38511539.91,31.802689,LOS
46.907669,38511568.8,31.802437,LOS
46.995079,38511597.28,31.802181,LOS
46.719006,38511620.43,31.801931,LOS
46.974102,38511648.68,31.801672,LOS
46.79377,38511677.16,31.801418,LOS
46.610741,38511705.41,31.801168,LOS
46.699162,38511733.95,31.800917,LOS
46.929211,38511756.98,31.800663,LOS
47.477245,38511785.24,31.800411,LOS
47.017635,38511813.35,31.800156,LOS
46.701778,38511841.62,31.799908,LOS
46.15929,38511870.0,31.799654,LOS
45.842804,38511893.0,31.799404,LOS
46.045212,38511921.25,31.79915,LOS
45.917282,38511949.58,31.798906,LOS
46.012669,38511978.05,31.798649,LOS
45.864922,38512006.6,31.798403,LOS
45.75655,38512029.48,31.798155,LOS
46.061768,38512058.04,31.797907,LOS
46.633533,38512086.88,31.797647,LOS
47.164257,38512109.73,31.797396,LOS
46.715225,38512137.92,31.79715,LOS
46.666588,38512166.45,31.7969,LOS
47.712791,38512194.96,31.796654,LOS
48.408154,38512218.05,31.796406,LOS
48.248497,38512246.05,31.796156,LOS
47.810913,38512274.37,31.795912,LOS
47.74041,38512302.82,31.795654,LOS
48.03936,38512325.92,31.795408,LOS
48.239113,38512353.79,31.795151,LOS
47.910473,38512381.91,31.79491,LOS
47.401104,38512410.01,31.794668,LOS
47.019875,38512438.28,31.794411,LOS
46.70295,38512461.09,31.794163,LOS
45.803501,38512489.0,31.793921,LOS
45.154339,38512516.97,31.793674,LOS
44.585632,38512545.07,31.793427,LOS
44.614372,38512568.08,31.793179,LOS
44.968624,38512596.03,31.792931,LOS
45.220806,38512624.09,31.792685,LOS
45.633259,38512652.41,31.792433,LOS
45.534878,38512680.45,31.792183,LOS
45.515114,38512703.34,31.791939,LOS
46.282986,38512731.56,31.791691,LOS
46.825241,38512759.63,31.791443,LOS
47.239708,38512782.47,31.791204,LOS
47.169422,38512810.56,31.790945,LOS
46.88512,38512838.49,31.790705,LOS
47.134232,38512866.6,31.790457,LOS
47.146214,38512889.37,31.790216,LOS
47.573479,38512917.56,31.789968,LOS
47.710663,38512945.43,31.789726,LOS
47.756218,38512973.46,31.789476,LOS
48.129524,38512995.92,31.789232,LOS
47.998878,38513023.8,31.788992,LOS
47.949627,38513051.51,31.788744,LOS
47.773106,38513079.47,31.7885,LOS
47.615833,38513102.01,31.788261,LOS
47.746685,38513129.82,31.788019,LOS
47.767796,38513157.46,31.787769,LOS
47.422272,38513185.18,31.787531,LOS
47.067104,38513213.08,31.787283,LOS
46.756847,38513235.28,31.787037,LOS
46.615917,38513263.29,31.786793,LOS
46.866829,38513291.01,31.786549,LOS
46.741062,38513318.81,31.786306,LOS
46.186626,38513341.31,31.786064,LOS
46.043278,38513369.17,31.785826,LOS
46.313419,38513396.87,31.78558,LOS
46.213459,38513424.67,31.785345,LOS
45.583229,38513447.13,31.785095,LOS
45.40794,38513474.95,31.784851,LOS
44.996147,38513502.87,31.784615,LOS
45.012993,38513530.24,31.784374,LOS
44.958332,38513552.84,31.78413,LOS
45.111633,38513580.23,31.783886,LOS
45.36993,38513608.05,31.783649,LOS
45.340363,38513635.48,31.783411,LOS
44.784313,38513657.61,31.783167,LOS
44.332573,38513685.22,31.782923,MP
44.593033,38513712.88,31.782688,LOS
45.24284,38513740.45,31.782438,LOS
45.526794,38513762.65,31.782202,LOS
45.651104,38513790.14,31.781967,LOS
45.802486,38513817.84,31.781721,LOS
45.366005,38513845.22,31.781488,LOS
44.903477,38513867.39,31.781242,LOS
45.622246,38513895.07,31.781002,LOS
45.919056,38513922.82,31.780764,LOS
46.156418,38513950.1,31.780521,LOS
46.431438,38513972.12,31.780287,LOS
46.042377,38513999.52,31.780048,LOS
46.247509,38514027.02,31.779808,LOS
47.077499,38514054.5,31.779572,LOS
47.571335,38514076.24,31.779335,LOS
47.434242,38514103.54,31.779091,LOS
45.893734,38514130.74,31.778856,LOS
45.929211,38514157.89,31.778616,LOS
45.116234,38514184.95,31.778378,LOS
45.811665,38514206.86,31.778141,LOS
46.218487,38514234.42,31.777897,LOS
47.067913,38514261.82,31.777664,LOS
47.337578,38514289.23,31.777426,LOS
47.370155,38514311.09,31.777193,LOS
47.007698,38514338.22,31.776949,LOS
47.711781,38514365.52,31.776716,LOS
47.604198,38514392.87,31.776485,LOS
47.522858,38514415.0,31.776245,LOS
47.983891,38514442.34,31.776014,LOS
48.153549,38514469.63,31.775768,LOS
47.422894,38514496.64,31.775536,LOS
47.084885,38514518.5,31.775301,LOS
47.369785,38514545.91,31.775061,LOS
46.916161,38514573.05,31.77483,LOS
46.669502,38514600.18,31.774595,LOS
46.460949,38514621.88,31.774368,LOS
46.297447,38514648.99,31.77413,LOS
46.050003,38514676.44,31.77389,LOS
46.265553,38514703.54,31.773653,LOS
46.173061,38514725.3,31.773426,LOS
45.684555,38514752.44,31.773186,LOS
45.517216,38514779.42,31.772949,LOS
45.300461,38514806.76,31.772722,LOS
45.050667,38514828.31,31.772486,LOS
45.638733,38514855.47,31.772251,LOS
46.466747,38514882.48,31.772022,LOS
46.421967,38514909.7,31.77179,LOS
46.777035,38514931.24,31.771559,LOS
47.187965,38514958.83,31.771322,LOS
47.685238,38514986.02,31.771082,LOS
47.511948,38515007.93,31.770851,LOS
47.650047,38515034.94,31.770618,LOS
47.721188,38515062.08,31.770391,LOS
47.54974,38515088.38,31.770157,LOS
47.586716,38515110.1,31.769932,LOS
47.733501,38515136.68,31.769688,LOS
47.508968,38515163.81,31.769461,LOS
48.114212,38515190.68,31.769224,LOS
48.041424,38515211.9,31.768993,LOS
47.760925,38515238.78,31.768759,LOS
46.992287,38515265.96,31.768532,LOS
46.581402,38515292.87,31.768299,LOS
46.616188,38515314.35,31.76807,LOS
46.129543,38515341.2,31.767836,LOS
45.813259,38515368.14,31.767607,LOS
45.566044,38515389.46,31.767376,LOS
45.693859,38515416.25,31.767153,LOS
45.948521,38515443.22,31.766922,LOS
46.188774,38515469.93,31.766687,LOS
46.577217,38515491.59,31.766457,LOS
46.702797,38515518.47,31.766232,LOS
46.593128,38515545.57,31.765997,LOS
46.344669,38515572.04,31.765768,LOS
46.265415,38515593.19,31.765543,LOS
45.985897,38515620.31,31.765316,LOS
46.603363,38515646.87,31.765085,LOS
47.570122,38515668.23,31.764853,LOS
47.852802,38515694.9,31.764622,LOS
47.639687,38515721.64,31.764399,LOS
46.329918,38515748.62,31.76417,LOS
45.328403,38515769.95,31.763935,LOS
44.705273,38515796.76,31.763716,LOS
44.070683,38515823.48,31.763481,MP
44.129295,38515849.95,31.763252,MP
44.232788,38515871.18,31.763035,MP
44.197964,38515897.59,31.762804,MP
44.048893,38515924.6,31.762575,MP
43.742577,38515945.69,31.762354,MP
44.26252,38515972.29,31.762119,MP
44.855385,38515999.03,31.761894,LOS
45.093887,38516025.16,31.761663,LOS
46.046761,38516046.2,31.761438,LOS
45.766712,38516072.55,31.761217,LOS
46.348682,38516098.97,31.760986,LOS
46.312519,38516125.53,31.760756,LOS
46.498928,38516146.42,31.760538,LOS
46.543411,38516173.16,31.760307,LOS
47.187988,38516199.44,31.760086,LOS
47.171429,38516225.45,31.759857,LOS
47.548069,38516246.65,31.759634,LOS
47.778698,38516273.34,31.759411,LOS
47.571724,38516299.63,31.759184,LOS
47.693027,38516326.13,31.758957,LOS
48.128357,38516347.15,31.758738,LOS
48.269035,38516373.87,31.758512,LOS
48.785973,38516400.17,31.758286,LOS
48.461681,38516420.92,31.758066,LOS
48.572857,38516447.43,31.757839,LOS
48.24247,38516474.07,31.757616,LOS
47.843033,38516494.88,31.757393,LOS
48.11488,38516521.32,31.757166,LOS
47.264729,38516547.87,31.756943,LOS
47.204273,38516574.11,31.756721,LOS
46.946182,38516595.02,31.756496,LOS
46.534725,38516621.06,31.756268,LOS
46.40176,38516647.3,31.75605,LOS
46.050243,38516673.34,31.755827,LOS
45.640503,38516694.05,31.755608,LOS
45.895412,38516720.53,31.755384,LOS
46.114296,38516746.65,31.755157,LOS
46.415005,38516767.17,31.75494,LOS
46.462605,38516793.35,31.754721,LOS
47.31522,38516819.62,31.754494,LOS
47.515156,38516845.68,31.754274,LOS
47.543324,38516866.49,31.754051,LOS
47.107731,38516892.48,31.753832,LOS
46.601093,38516918.77,31.753611,LOS
47.513245,38516944.56,31.753393,LOS
47.82476,38516965.74,31.753174,LOS
48.112171,38516991.59,31.752949,LOS
48.175724,38517017.65,31.752731,LOS
47.705875,38517038.34,31.752504,LOS
47.890762,38517064.37,31.752291,LOS
48.132797,38517090.36,31.752073,LOS
47.565689,38517116.62,31.751848,LOS
47.801613,38517137.29,31.751635,LOS
48.079517,38517163.15,31.751411,LOS
48.012863,38517189.34,31.751198,LOS
48.437046,38517210.1,31.750971,LOS
48.526253,38517235.99,31.750753,LOS
48.524879,38517261.96,31.750536,LOS
48.576538,38517282.75,31.750317,LOS
48.578991,38517308.46,31.750097,LOS
48.258621,38517334.19,31.749882,LOS
48.175018,38517360.14,31.749662,LOS
48.38483,38517380.54,31.749449,LOS
48.400139,38517406.32,31.749229,LOS
48.569828,38517432.17,31.749012,LOS
48.264309,38517452.47,31.748793,LOS
48.299042,38517478.39,31.748575,LOS
47.959465,38517504.52,31.748358,LOS
47.841606,38517529.82,31.748142,LOS
47.637093,38517550.46,31.747923,LOS
47.405155,38517576.07,31.747709,LOS
46.914978,38517601.55,31.747486,LOS
46.259716,38517627.18,31.74728,LOS
45.863083,38517647.24,31.747057,LOS
45.667492,38517672.69,31.746843,LOS
46.169746,38517698.38,31.746624,LOS
46.773876,38517723.65,31.74641,LOS
46.986618,38517743.95,31.746197,LOS
47.418278,38517769.26,31.745979,LOS
47.280109,38517794.39,31.745762,LOS
47.374275,38517820.07,31.745544,LOS
47.064316,38517845.2,31.745331,LOS
47.053677,38517865.41,31.745117,LOS
46.913307,38517890.46,31.744904,LOS
46.840466,38517916.03,31.744686,LOS
47.486427,38517936.24,31.744465,LOS
47.748749,38517961.49,31.744255,LOS
47.465435,38517986.9,31.744045,LOS
47.052319,38518012.09,31.743834,LOS
47.262753,38518031.87,31.743616,LOS
47.182018,38518056.91,31.743399,LOS
47.508892,38518082.05,31.743191,LOS
47.825607,38518107.46,31.742971,LOS
47.365688,38518132.8,31.742765,LOS
47.627419,38518152.6,31.742552,LOS
47.522678,38518177.59,31.74234,LOS
48.020786,38518202.75,31.742126,LOS
47.595551,38518228.2,31.741911,LOS
47.591766,38518248.04,31.741699,LOS
47.515106,38518273.6,31.741484,LOS
47.251755,38518298.39,31.741272,LOS
47.214775,38518323.23,31.741064,LOS
46.904263,38518343.13,31.740852,LOS
46.481522,38518367.92,31.740641,LOS
46.168514,38518392.72,31.740433,LOS
46.019112,38518417.99,31.740221,LOS
45.90728,38518437.72,31.740004,LOS
45.667561,38518462.97,31.739798,LOS
45.500584,38518487.84,31.739584,LOS
45.493214,38518512.96,31.73937,LOS
45.590694,38518538.07,31.739162,LOS
45.711803,38518557.79,31.738953,LOS
46.013565,38518582.85,31.738741,LOS
46.380833,38518607.57,31.738531,LOS
46.800224,38518627.38,31.738319,LOS
46.976498,38518652.29,31.738113,LOS
47.068466,38518677.24,31.737904,LOS
47.671761,38518702.12,31.737698,LOS
48.115143,38518727.01,31.737488,LOS
47.849754,38518746.68,31.737278,LOS
48.22345,38518771.74,31.737066,LOS
48.501068,38518796.84,31.73686,LOS
48.530727,38518816.36,31.736647,LOS
48.393967,38518841.33,31.736444,LOS
48.140026,38518866.1,31.736238,LOS
48.237827,38518890.55,31.736029,LOS
48.181664,38518910.09,31.735817,LOS
48.219482,38518934.84,31.735603,LOS
47.969967,38518959.89,31.735397,LOS
48.267349,38518984.43,31.735193,LOS
48.49485,38519009.2,31.734989,LOS
48.460297,38519028.43,31.734776,LOS
48.529766,38519053.19,31.734571,LOS
48.425137,38519077.69,31.734367,LOS
48.551163,38519102.38,31.734154,LOS
48.01688,38519121.68,31.73395,LOS
47.183014,38519146.69,31.733742,LOS
46.789711,38519171.26,31.733538,LOS
46.230404,38519195.5,31.733328,LOS
46.514442,38519214.73,31.733133,LOS
46.938732,38519239.43,31.732925,LOS
46.771347,38519264.05,31.732721,LOS
47.714817,38519288.71,31.732515,LOS
47.9744,38519308.0,31.732309,LOS
48.374142,38519332.58,31.732101,LOS
48.176346,38519357.34,31.731894,LOS
48.58604,38519381.91,31.731697,LOS
48.478771,38519401.23,31.731487,LOS
48.211651,38519425.32,31.731283,LOS
47.706566,38519450.06,31.731083,LOS
47.842541,38519474.71,31.730875,LOS
47.99939,38519493.93,31.730665,LOS
48.197151,38519518.67,31.730463,LOS
47.793068,38519543.12,31.730259,LOS
48.338638,38519562.45,31.730057,LOS
47.428692,38519587.0,31.729849,LOS
47.468613,38519611.67,31.729652,LOS
47.733772,38519635.78,31.729443,LOS
47.437523,38519655.0,31.729248,LOS
47.241886,38519679.44,31.72904,LOS
46.68644,38519703.91,31.72884,LOS
46.785587,38519728.24,31.728632,LOS
46.205761,38519747.03,31.728428,LOS
45.666203,38519771.19,31.728231,LOS
46.306236,38519795.32,31.728031,LOS
47.038105,38519819.68,31.727831,LOS
46.737843,38519838.46,31.727619,LOS
46.486755,38519862.31,31.727421,LOS
46.568222,38519886.75,31.727222,LOS
46.021713,38519911.13,31.72703,LOS
45.505409,38519935.31,31.72682,LOS
45.560043,38519954.15,31.726618,LOS
46.100422,38519978.58,31.726412,LOS
46.425987,38520003.26,31.726215,LOS
46.71751,38520022.0,31.726013,LOS
47.149315,38520046.41,31.725815,LOS
47.17535,38520070.34,31.725613,LOS
47.011135,38520094.63,31.725418,LOS
46.951309,38520113.38,31.725218,LOS
47.294548,38520137.47,31.725016,LOS
47.234985,38520161.62,31.724819,LOS
47.471615,38520185.24,31.724617,LOS
47.696392,38520204.19,31.724419,LOS
47.378574,38520227.93,31.724222,LOS
