C/NO-1 (dB-Hz),PR-1 (m),Elevation-1 (deg),output-1
50.306442,36307230.75,59.407867,LOS
50.596622,36307214.0,59.408104,LOS
50.633827,36307192.04,59.408337,LOS
50.950771,36307175.6,59.408562,LOS
51.36058,36307158.94,59.408794,LOS
51.247314,36307142.26,59.409027,LOS
51.210258,36307120.31,59.409248,LOS
51.756607,36307103.74,59.409492,LOS
51.624992,36307086.9,59.409721,LOS
52.074699,36307070.43,59.409954,LOS
51.945587,36307053.99,59.410183,LOS
51.80822,36307031.9,59.410412,LOS
51.447109,36307015.37,59.410652,LOS
51.315605,36306998.7,59.410877,LOS
51.263031,36306981.94,59.41111,LOS
51.048512,36306965.22,59.411346,LOS
51.282368,36306943.08,59.411568,LOS
51.136948,36306926.42,59.411804,LOS
51.530968,36306909.84,59.412037,LOS
51.933788,36306893.19,59.412266,LOS
51.694092,36306876.33,59.412506,LOS
51.671371,36306854.36,59.412739,LOS
51.63316,36306837.79,59.412975,LOS
51.224842,36306821.16,59.4132,LOS
50.961372,36306804.59,59.413437,LOS
51.147427,36306788.31,59.413666,LOS
50.570694,36306766.35,59.413898,LOS
50.872341,36306749.95,59.414135,LOS
50.894772,36306733.3,59.414368,LOS
51.624157,36306716.7,59.414597,LOS
51.88287,36306694.63,59.414829,LOS
51.682358,36306678.09,59.41507,LOS
51.943169,36306661.35,59.415298,LOS
51.627048,36306644.63,59.415539,LOS
51.240303,36306622.68,59.415768,LOS
51.561073,36306605.95,59.415993,LOS
51.569187,36306589.17,59.416241,LOS
50.820213,36306572.51,59.416473,LOS
50.854824,36306555.83,59.41671,LOS
50.420132,36306533.71,59.416935,LOS
50.180798,36306516.95,59.417168,LOS
50.014942,36306500.2,59.4174,LOS
49.789322,36306483.71,59.417637,LOS
49.360809,36306466.76,59.417877,MP
49.555592,36306444.13,59.418106,LOS
49.89151,36306427.23,59.418346,LOS
49.906158,36306410.48,59.418575,LOS
50.274151,36306393.65,59.418823,LOS
50.323826,36306376.6,59.419052,LOS
50.26149,36306359.62,59.419285,LOS
50.535164,36306337.21,59.419521,LOS
50.555943,36306320.42,59.419754,LOS
50.340363,36306303.31,59.419994,LOS
50.019943,36306286.45,59.420238,LOS
50.191933,36306269.62,59.42046,LOS
50.448635,36306247.31,59.420696,LOS
50.423508,36306230.45,59.420937,LOS
50.511391,36306213.58,59.421169,LOS
50.227417,36306196.65,59.421406,LOS
50.40934,36306179.7,59.421638,LOS
50.25037,36306157.48,59.421867,LOS
50.745682,36306140.73,59.422112,LOS
51.063309,36306123.81,59.422344,LOS
51.129761,36306106.99,59.422585,LOS
50.92844,36306089.9,59.422825,LOS
50.825035,36306067.63,59.423065,LOS
51.319683,36306050.74,59.423302,LOS
51.251446,36306033.71,59.423534,LOS
51.026409,36306016.73,59.423771,LOS
50.674511,36305999.74,59.424007,LOS
50.690441,36305982.88,59.424248,LOS
50.432129,36305960.78,59.42448,LOS
49.90324,36305943.72,59.424721,LOS
49.665409,36305927.09,59.42495,LOS
49.363159,36305910.22,59.425198,MP
49.606537,36305893.58,59.425434,LOS
49.791782,36305871.62,59.425667,LOS
50.076054,36305854.83,59.425896,LOS
50.460464,36305837.85,59.426144,LOS
50.880856,36305815.69,59.426376,LOS
50.958775,36305798.84,59.426613,LOS
51.176468,36305782.1,59.426853,LOS
50.968506,36305765.1,59.42709,LOS
50.874294,36305748.28,59.427322,LOS
51.217339,36305726.05,59.42757,LOS
51.498131,36305709.17,59.427803,LOS
51.641022,36305692.18,59.428043,LOS
51.454334,36305675.49,59.42828,LOS
51.807213,36305653.02,59.428516,LOS
51.721725,36305636.19,59.428761,LOS
51.448158,36305619.38,59.428997,LOS
51.841705,36305602.48,59.429241,LOS
51.890713,36305585.8,59.429474,LOS
51.826141,36305563.38,59.429714,LOS
51.906986,36305546.37,59.429955,LOS
51.608059,36305529.37,59.430199,LOS
51.00766,36305512.24,59.430431,LOS
50.87191,36305495.1,59.430668,LOS
50.584171,36305472.66,59.430912,LOS
50.438213,36305455.67,59.431149,LOS
50.470493,36305438.75,59.431389,LOS
50.495991,36305421.89,59.431625,LOS
50.527744,36305404.88,59.431866,LOS
50.725723,36305382.57,59.432106,LOS
50.401783,36305365.6,59.43235,LOS
50.786827,36305348.78,59.432587,LOS
50.540039,36305332.0,59.432831,LOS
50.532356,36305309.77,59.433067,LOS
50.306301,36305292.72,59.433308,LOS
49.950661,36305275.51,59.433544,LOS
49.54739,36305258.51,59.433788,LOS
49.328197,36305241.61,59.434032,MP
49.367321,36305219.14,59.434269,MP
49.261765,36305202.14,59.434517,MP
48.77499,36305184.98,59.434753,MP
48.769154,36305168.0,59.434998,MP
49.376431,36305145.45,59.435242,MP
49.942799,36305128.31,59.435478,LOS
50.381474,36305110.85,59.435726,LOS
50.852829,36305093.73,59.435959,LOS
51.316204,36305076.79,59.436192,LOS
51.09618,36305059.82,59.436443,LOS
51.058163,36305037.38,59.436684,LOS
50.814865,36305020.16,59.43692,LOS
50.043415,36305002.98,59.437168,LOS
49.459633,36304985.86,59.437405,MP
49.765678,36304968.79,59.437645,LOS
49.828339,36304946.34,59.437897,LOS
50.335613,36304929.16,59.438129,LOS
50.596371,36304912.23,59.438377,LOS
50.72504,36304895.06,59.438622,LOS
50.833027,36304872.61,59.438854,LOS
51.337101,36304855.36,59.439102,LOS
51.823383,36304838.39,59.439339,LOS
51.690701,36304821.15,59.439583,LOS
51.269489,36304804.01,59.439831,LOS
51.119152,36304781.47,59.440079,LOS
50.69762,36304764.23,59.440315,LOS
50.961758,36304747.18,59.440563,LOS
51.19537,36304730.01,59.440807,LOS
51.124538,36304712.69,59.441055,LOS
50.882214,36304690.0,59.441292,LOS
50.410362,36304672.47,59.441528,LOS
50.369759,36304655.3,59.441776,LOS
50.167938,36304638.05,59.442017,LOS
50.133427,36304620.63,59.442265,LOS
49.68235,36304597.88,59.442501,LOS
49.889339,36304580.65,59.442749,LOS
49.775219,36304563.48,59.443001,LOS
49.501366,36304546.32,59.44323,LOS
49.350731,36304529.17,59.443481,MP
49.395058,36304506.65,59.443726,MP
49.071167,36304489.43,59.44397,MP
48.793121,36304472.06,59.444218,MP
49.055393,36304454.86,59.444454,MP
49.055069,36304437.51,59.444691,MP
49.260933,36304414.94,59.444939,MP
49.133297,36304397.82,59.445187,MP
49.682434,36304380.59,59.445431,LOS
49.733772,36304363.43,59.445679,LOS
49.354191,36304340.64,59.445915,MP
49.469604,36304323.52,59.446167,MP
49.439205,36304306.51,59.446415,MP
49.526478,36304289.22,59.446655,LOS
49.342018,36304272.08,59.446903,MP
49.887386,36304249.4,59.447155,LOS
49.783218,36304232.07,59.447395,LOS
50.411827,36304214.58,59.447636,LOS
50.424339,36304196.92,59.447884,LOS
50.689972,36304179.74,59.448135,LOS
50.89325,36304157.08,59.448372,LOS
51.55481,36304139.48,59.44862,LOS
51.370636,36304122.16,59.44886,LOS
51.677219,36304104.78,59.449112,LOS
51.949322,36304087.25,59.449348,LOS
51.719227,36304064.65,59.449596,LOS
51.581703,36304047.48,59.449848,LOS
51.525814,36304030.18,59.450096,LOS
51.405342,36304012.79,59.45034,LOS
51.398685,36303995.38,59.450592,LOS
51.33614,36303972.61,59.45084,LOS
51.26392,36303955.57,59.45108,LOS
50.577782,36303938.28,59.451332,LOS
50.138519,36303920.8,59.45158,LOS
49.977703,36303903.58,59.451832,LOS
49.957439,36303880.81,59.45208,LOS
49.927414,36303863.42,59.452324,LOS
49.838146,36303846.23,59.452568,LOS
49.86792,36303828.98,59.452824,LOS
49.928158,36303806.18,59.45306,LOS
50.218014,36303789.01,59.453308,LOS
50.75116,36303771.74,59.45356,LOS
51.014591,36303754.51,59.453804,LOS
51.364998,36303731.83,59.454052,LOS
51.649284,36303714.61,59.454304,LOS
51.803131,36303697.06,59.45454,LOS
51.789635,36303679.84,59.454803,LOS
51.862003,36303662.39,59.455044,LOS
51.676701,36303639.6,59.455299,LOS
51.975754,36303622.13,59.455547,LOS
51.633415,36303604.78,59.455784,LOS
51.790436,36303587.4,59.456032,LOS
51.792973,36303564.54,59.456287,LOS
51.441128,36303547.18,59.456543,LOS
51.593681,36303529.79,59.456779,LOS
51.676701,36303512.32,59.457035,LOS
51.322559,36303494.92,59.457283,LOS
51.256939,36303472.2,59.457542,LOS
51.326042,36303454.97,59.457787,LOS
51.346806,36303437.56,59.458019,LOS
51.331509,36303420.4,59.458279,LOS
50.745575,36303397.52,59.45853,LOS
51.22995,36303380.34,59.458778,LOS
51.649155,36303362.96,59.459026,LOS
51.22596,36303345.65,59.459278,LOS
51.094074,36303322.95,59.45953,LOS
51.342766,36303305.69,59.459766,LOS
51.629429,36303288.22,59.460022,LOS
51.688938,36303271.0,59.460278,LOS
51.648506,36303248.36,59.460526,LOS
51.296303,36303231.04,59.460777,LOS
50.997501,36303213.6,59.461018,LOS
50.613297,36303196.25,59.461269,LOS
50.225403,36303173.57,59.461533,LOS
49.950882,36303156.39,59.461773,LOS
49.682018,36303138.8,59.462021,LOS
49.33382,36303121.39,59.46228,MP
49.944378,36303098.61,59.462528,LOS
50.080669,36303081.25,59.46278,LOS
51.019066,36303063.57,59.463017,LOS
50.999565,36303046.29,59.463268,LOS
51.165512,36303028.61,59.463524,LOS
51.856647,36303005.88,59.463776,LOS
51.947456,36302988.35,59.464039,LOS
51.889416,36302971.02,59.464291,LOS
51.495449,36302953.48,59.464539,LOS
51.230656,36302930.8,59.464794,LOS
51.072311,36302913.28,59.465042,LOS
50.826481,36302896.0,59.465294,LOS
51.108051,36302878.62,59.465549,LOS
51.218334,36302855.85,59.46579,LOS
51.568047,36302838.27,59.466053,LOS
51.672474,36302820.66,59.46629,LOS
51.793507,36302803.07,59.466549,LOS
51.868652,36302785.56,59.466801,LOS
51.878036,36302762.52,59.467052,LOS
51.967621,36302745.45,59.4673,LOS
51.928139,36302727.97,59.467567,LOS
51.942894,36302710.48,59.467815,LOS
51.625443,36302687.71,59.468067,LOS
51.36179,36302670.47,59.468311,LOS
51.498943,36302652.7,59.468575,LOS
51.319141,36302634.96,59.46883,LOS
51.155334,36302612.15,59.469082,LOS
50.896027,36302594.64,59.46933,LOS
51.016045,36302576.94,59.469585,LOS
50.939205,36302559.51,59.469841,LOS
50.939812,36302536.52,59.470093,LOS
50.651058,36302518.92,59.470348,LOS
50.911739,36302501.14,59.4706,LOS
50.919781,36302483.38,59.470852,LOS
50.953693,36302465.74,59.471104,LOS
50.684105,36302442.96,59.471355,LOS
51.546783,36302425.22,59.471611,LOS
51.464672,36302407.63,59.47187,LOS
51.697029,36302389.93,59.472115,LOS
51.407055,36302372.4,59.472378,LOS
51.548363,36302349.4,59.472633,LOS
51.800186,36302331.71,59.472885,LOS
51.335178,36302314.3,59.473141,LOS
50.880638,36302291.43,59.473392,LOS
50.738739,36302273.83,59.473644,LOS
50.835445,36302256.0,59.473904,LOS
51.032585,36302238.49,59.474159,LOS
51.328983,36302220.88,59.474411,LOS
51.376221,36302197.58,59.474663,LOS
51.892078,36302180.02,59.474922,LOS
51.549561,36302162.42,59.475174,LOS
51.921055,36302144.75,59.475426,LOS
51.772591,36302127.02,59.475693,LOS
51.633675,36302104.0,59.475941,LOS
51.830582,36302086.42,59.476196,LOS
51.676567,36302068.75,59.476452,LOS
51.873207,36302051.04,59.476715,LOS
51.67514,36302028.15,59.476967,LOS
51.947525,36302010.41,59.477219,LOS
51.66806,36301993.0,59.47747,LOS
51.685616,36301975.13,59.47773,LOS
51.369846,36301951.98,59.477993,LOS
51.258358,36301934.21,59.478245,LOS
50.903439,36301916.25,59.478497,LOS
50.49818,36301898.5,59.478756,LOS
50.645393,36301880.7,59.479008,LOS
50.117554,36301857.37,59.479275,LOS
49.738468,36301839.63,59.479538,LOS
49.460773,36301821.91,59.479794,MP
49.821541,36301804.05,59.480057,LOS
50.132145,36301780.55,59.480309,LOS
50.672234,36301762.8,59.48056,LOS
51.067326,36301745.15,59.480812,LOS
51.1991,36301727.27,59.481068,LOS
51.27103,36301709.42,59.481323,LOS
51.481743,36301685.95,59.48159,LOS
51.670914,36301668.06,59.481842,LOS
51.658142,36301650.24,59.482098,LOS
51.856377,36301632.28,59.482353,LOS
51.853466,36301614.28,59.482616,LOS
52.085602,36301590.93,59.482872,LOS
51.812241,36301573.14,59.483124,LOS
51.456375,36301555.57,59.483391,LOS
51.463928,36301537.57,59.483646,LOS
51.291592,36301514.43,59.483898,LOS
51.198227,36301496.62,59.484165,LOS
51.956314,36301478.81,59.484428,LOS
52.230961,36301460.69,59.484684,LOS
52.148335,36301442.89,59.484936,LOS
51.838737,36301419.64,59.485203,LOS
51.941513,36301401.61,59.485458,LOS
51.902466,36301383.87,59.485714,LOS
51.552658,36301366.01,59.485977,LOS
51.37561,36301347.89,59.486233,LOS
51.254105,36301324.78,59.486488,LOS
51.222321,36301307.19,59.486755,LOS
51.247139,36301289.23,59.487007,LOS
51.730797,36301271.34,59.48727,LOS
51.515774,36301247.99,59.48753,LOS
51.85936,36301229.93,59.487782,LOS
51.952019,36301212.06,59.488045,LOS
51.347286,36301194.01,59.488312,LOS
51.464672,36301170.41,59.488564,LOS
50.999176,36301152.55,59.488831,LOS
50.710083,36301134.52,59.489086,LOS
50.336285,36301116.56,59.489342,LOS
49.8512,36301098.29,59.489609,LOS
48.996426,36301074.67,59.489861,MP
48.641888,36301056.47,59.49012,MP
49.047741,36301038.41,59.490395,MP
49.211136,36301020.16,59.490654,MP
49.627995,36301002.04,59.490921,LOS
50.268856,36300983.91,59.491165,LOS
49.998417,36300960.38,59.491425,LOS
50.447407,36300942.35,59.491684,LOS
50.212227,36300924.26,59.491951,LOS
50.527493,36300906.06,59.492214,LOS
50.049213,36300888.02,59.492466,LOS
49.717262,36300864.63,59.492722,LOS
49.895805,36300846.92,59.492989,LOS
49.931091,36300828.83,59.493256,LOS
49.162148,36300810.79,59.493515,MP
49.525436,36300792.79,59.493778,LOS
49.282333,36300769.33,59.494045,MP
48.984169,36300751.38,59.494301,MP
48.336159,36300733.38,59.49456,MP
48.166199,36300715.23,59.494827,MP
48.256756,36300691.77,59.495087,MP
48.366341,36300673.55,59.495346,MP
48.478897,36300655.68,59.495613,MP
48.996002,36300637.5,59.495869,MP
49.56284,36300619.64,59.496136,LOS
50.113808,36300596.29,59.496399,LOS
50.540588,36300578.39,59.496658,LOS
51.375065,36300560.3,59.496925,LOS
51.650574,36300542.09,59.497192,LOS
51.910961,36300518.8,59.497448,LOS
51.815525,36300500.66,59.497715,LOS
51.846569,36300482.84,59.497982,LOS
51.627499,36300465.03,59.498241,LOS
51.137867,36300441.58,59.498505,LOS
51.125458,36300423.69,59.49876,LOS
50.665249,36300405.57,59.499031,LOS
50.447948,36300387.71,59.49929,LOS
50.273914,36300364.35,59.499554,LOS
50.11367,36300346.56,59.499813,LOS
49.680031,36300328.46,59.50008,LOS
49.529995,36300310.51,59.500355,LOS
50.221382,36300287.17,59.50061,LOS
50.697571,36300269.42,59.500874,LOS
51.037193,36300251.33,59.501148,LOS
50.998508,36300233.41,59.501404,LOS
50.897007,36300209.91,59.501663,LOS
51.256172,36300191.96,59.50193,LOS
51.26226,36300173.67,59.502197,LOS
51.625443,36300155.73,59.50246,LOS
51.644764,36300132.12,59.502724,LOS
52.255066,36300114.26,59.502995,LOS
52.097321,36300096.05,59.503258,LOS
52.351097,36300077.89,59.503521,LOS
52.207718,36300054.44,59.503788,LOS
52.416149,36300036.65,59.504051,LOS
52.253956,36300018.68,59.504318,LOS
51.749332,36300000.7,59.504574,LOS
52.271187,36299977.37,59.504845,LOS
52.173084,36299959.33,59.505112,LOS
52.229263,36299941.26,59.505379,LOS
52.017849,36299923.13,59.505646,LOS
52.027554,36299899.68,59.505905,LOS
52.515965,36299881.8,59.506168,LOS
52.353523,36299863.78,59.506428,LOS
51.946072,36299845.53,59.506706,LOS
51.461823,36299821.94,59.506973,LOS
51.944553,36299803.94,59.507236,LOS
52.283558,36299785.81,59.507504,LOS
51.959919,36299767.6,59.507771,LOS
52.414841,36299744.03,59.508034,LOS
52.195339,36299725.96,59.508305,LOS
51.822445,36299707.7,59.508572,LOS
51.879398,36299689.69,59.508835,LOS
51.311417,36299666.25,59.509102,LOS
50.330433,36299648.05,59.509377,LOS
50.322964,36299629.67,59.509636,LOS
49.900631,36299611.41,59.509892,LOS
49.915615,36299587.66,59.510159,LOS
49.403759,36299569.33,59.510437,MP
49.411232,36299550.9,59.510708,MP
50.146187,36299532.35,59.510967,LOS
50.85078,36299514.02,59.511234,LOS
51.135567,36299490.24,59.511505,LOS
51.53997,36299471.73,59.511768,LOS
51.431583,36299453.5,59.512039,LOS
51.426853,36299434.85,59.512306,LOS
50.888405,36299416.5,59.512573,LOS
50.405731,36299392.86,59.51284,LOS
49.746399,36299374.45,59.513111,LOS
49.613869,36299355.73,59.513378,LOS
50.055737,36299337.52,59.513657,LOS
50.129078,36299319.0,59.51392,LOS
50.738529,36299295.24,59.514187,LOS
50.816254,36299276.84,59.51445,LOS
51.097893,36299258.02,59.514725,LOS
50.838936,36299239.37,59.514992,LOS
50.906277,36299220.84,59.515255,LOS
51.143162,36299196.92,59.515522,LOS
50.613091,36299178.66,59.515793,LOS
50.794323,36299160.19,59.51606,LOS
50.78104,36299141.61,59.516338,LOS
50.493156,36299123.12,59.516609,LOS
50.522686,36299099.51,59.516876,LOS
50.216522,36299081.24,59.517139,LOS
50.719963,36299062.92,59.517406,LOS
50.630394,36299044.32,59.517673,LOS
50.843185,36299025.96,59.517956,LOS
50.370098,36299002.15,59.518227,LOS
50.580723,36298983.86,59.518494,LOS
50.700954,36298965.61,59.518753,LOS
50.634804,36298947.52,59.519028,LOS
51.173855,36298924.09,59.519302,LOS
51.280228,36298905.85,59.519558,LOS
51.337402,36298887.48,59.51984,LOS
51.485664,36298863.78,59.520107,LOS
51.544071,36298845.42,59.520382,LOS
51.376888,36298826.95,59.520649,LOS
51.459099,36298808.42,59.520927,LOS
51.918648,36298790.14,59.521191,LOS
51.831726,36298766.15,59.521465,LOS
51.390148,36298747.81,59.52174,LOS
50.984093,36298729.29,59.522007,LOS
50.990654,36298710.88,59.522278,LOS
50.955349,36298687.11,59.522545,LOS
50.992489,36298668.83,59.522816,LOS
50.89254,36298650.31,59.52309,LOS
50.720959,36298631.72,59.523365,LOS
50.783375,36298612.93,59.523628,LOS
50.620098,36298588.81,59.523911,LOS
50.663593,36298570.21,59.524178,LOS
51.214294,36298551.58,59.524448,LOS
51.575981,36298532.71,59.524719,LOS
51.587818,36298514.09,59.524986,LOS
52.194824,36298490.06,59.525269,LOS
52.340046,36298471.45,59.525536,LOS
52.057438,36298452.9,59.52581,LOS
51.901508,36298434.37,59.526081,LOS
52.215572,36298415.81,59.52636,LOS
52.42963,36298391.88,59.52663,LOS
52.246105,36298373.12,59.526897,LOS
52.22477,36298354.77,59.527161,LOS
51.794109,36298336.2,59.527439,LOS
51.616005,36298312.16,59.527721,LOS
51.622101,36298293.53,59.527988,LOS
52.121349,36298275.11,59.528263,LOS
51.282429,36298256.62,59.528534,LOS
51.113941,36298232.74,59.528801,LOS
51.558098,36298214.33,59.529083,LOS
51.569439,36298196.05,59.529354,LOS
51.379562,36298177.72,59.529633,LOS
50.707371,36298153.74,59.5299,LOS
51.033539,36298135.15,59.530174,LOS
50.894501,36298116.5,59.530449,LOS
50.072525,36298097.88,59.53072,LOS
49.772221,36298073.8,59.531002,LOS
49.1437,36298054.97,59.531273,MP
49.036308,36298036.33,59.531544,MP
49.102852,36298017.5,59.531818,MP
48.861229,36297999.06,59.532101,MP
48.759956,36297975.0,59.532368,MP
49.267715,36297956.53,59.532639,MP
49.270054,36297937.84,59.532921,MP
49.657497,36297919.07,59.533188,LOS
49.752872,36297900.44,59.533463,LOS
49.782581,36297876.6,59.533741,LOS
49.666893,36297858.03,59.534016,LOS
49.679409,36297839.43,59.534283,LOS
49.971691,36297820.96,59.534565,LOS
49.991001,36297796.83,59.534843,LOS
50.018112,36297778.21,59.53511,LOS
49.747028,36297759.74,59.535393,LOS
49.807976,36297741.04,59.535664,LOS
49.748795,36297717.27,59.535934,LOS
50.043102,36297698.53,59.536217,LOS
49.834034,36297680.02,59.536491,LOS
49.805679,36297661.28,59.53677,LOS
49.807339,36297637.18,59.537045,LOS
49.910252,36297618.49,59.537327,LOS
49.782074,36297599.88,59.537605,LOS
49.969131,36297581.04,59.53788,LOS
50.150143,36297557.2,59.538151,LOS
49.972355,36297538.64,59.538422,LOS
50.406998,36297520.2,59.5387,LOS
50.715885,36297501.33,59.538975,LOS
51.15591,36297482.69,59.539249,LOS
51.517906,36297458.63,59.539532,LOS
51.458046,36297439.98,59.53981,LOS
51.121159,36297421.27,59.540085,LOS
51.21365,36297402.48,59.540367,LOS
51.127754,36297378.42,59.540642,LOS
51.04496,36297359.32,59.540924,LOS
50.899731,36297340.43,59.541195,LOS
50.981205,36297321.66,59.541473,LOS
51.191872,36297297.59,59.541748,LOS
50.797306,36297279.01,59.542015,LOS
51.550385,36297260.34,59.542309,LOS
52.040318,36297241.85,59.542576,LOS
51.866413,36297217.68,59.542858,LOS
51.793175,36297199.06,59.54314,LOS
51.154526,36297180.4,59.543415,LOS
51.015709,36297161.55,59.543697,LOS
50.589401,36297142.54,59.54398,LOS
50.678036,36297118.62,59.544254,LOS
50.638706,36297099.82,59.544533,LOS
51.048397,36297081.34,59.544804,LOS
51.33963,36297062.51,59.545082,LOS
51.518532,36297038.28,59.545364,LOS
51.206341,36297019.46,59.545635,LOS
51.698402,36297000.58,59.545918,LOS
51.843124,36296981.56,59.546204,LOS
51.614979,36296956.98,59.546486,LOS
51.565952,36296937.98,59.546757,LOS
51.592468,36296919.22,59.547043,LOS
51.688808,36296900.17,59.547325,LOS
51.739559,36296881.44,59.547592,LOS
52.114666,36296857.27,59.547878,LOS
52.175121,36296838.49,59.548157,LOS
51.852314,36296819.77,59.548439,LOS
51.547352,36296801.03,59.548721,LOS
51.637154,36296776.76,59.548992,LOS
51.54546,36296757.97,59.549267,LOS
51.663067,36296739.06,59.549545,LOS
51.158569,36296720.03,59.549831,LOS
51.251976,36296695.54,59.55011,LOS
51.420467,36296676.38,59.550392,LOS
51.714767,36296657.42,59.550671,LOS
52.269699,36296638.64,59.550949,LOS
51.672733,36296619.82,59.551231,LOS
51.910141,36296595.75,59.551517,LOS
52.5266,36296576.94,59.5518,LOS
52.234131,36296558.06,59.552071,LOS
52.394127,36296539.05,59.552353,LOS
